timestamps,TP9,AF7,AF8,TP10,Right AUX,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
4275.430,-16.602,-43.945,112.793,-35.645,-192.383,1694053248.000,33.553
4275.434,7.324,-45.410,474.121,13.672,453.613,1694053248.000,33.557
4275.438,-20.508,-46.875,-122.070,-21.484,434.570,1694053248.000,33.561
4275.442,-40.039,-46.387,-712.891,-63.477,-126.953,1694053248.000,33.564
4275.446,-31.738,-40.527,-335.938,-48.828,-430.664,1694053248.000,33.568
4275.450,-2.930,-44.434,69.824,-9.766,-340.332,1694053248.000,33.572
4275.454,33.203,-52.246,366.699,48.340,375.488,1694053248.000,33.576
4275.457,32.715,-50.293,122.559,41.992,371.582,1694053248.000,33.580
4275.458,5.859,-43.457,-298.828,-19.043,-438.965,1694053248.000,33.581
4275.462,7.812,-45.898,-346.680,-20.020,-631.348,1694053248.000,33.585
4275.466,53.711,-44.434,-177.734,39.551,-332.031,1694053248.000,33.589
4275.470,92.285,-38.574,349.609,105.957,300.781,1694053248.000,33.593
4275.474,83.008,-42.969,188.477,98.145,494.629,1694053248.000,33.597
4275.478,50.293,-43.945,-415.527,25.391,-249.512,1694053248.000,33.601
4275.482,34.180,-41.504,-586.426,1.465,-321.777,1694053248.000,33.605
4275.486,54.688,-37.109,-483.887,38.086,131.348,1694053248.000,33.608
4275.489,86.426,-34.180,290.527,93.750,409.180,1694053248.000,33.612
4275.493,72.754,-36.133,278.320,83.984,438.477,1694053248.000,33.616
4275.497,27.832,-39.062,-366.699,12.207,-219.238,1694053248.000,33.620
4275.501,22.949,-42.480,-367.188,-14.648,-597.656,1694053248.000,33.624
4275.504,35.645,-37.598,-43.457,-0.977,-474.609,1694053248.000,33.627
4275.508,51.758,-37.109,333.984,64.453,154.297,1694053248.000,33.631
4275.512,60.059,-44.434,257.812,83.984,576.660,1694053248.000,33.635
4275.516,15.137,-42.480,-188.477,4.395,-133.789,1694053248.000,33.639
4275.520,-2.930,-39.551,-333.008,-22.949,-618.164,1694053248.000,33.643
4275.524,15.625,-40.039,-385.254,1.953,-324.707,1694053248.000,33.647
4275.528,43.945,-37.109,-60.059,55.664,385.742,1694053248.000,33.651
4275.532,51.758,-33.203,357.422,82.520,599.609,1694053248.000,33.654
4275.536,5.371,-34.180,-161.621,1.953,-136.719,1694053248.000,33.658
4275.540,-15.625,-37.598,-618.164,-41.016,-495.605,1694053248.000,33.662
4275.544,-0.977,-36.133,-430.176,-17.578,-298.828,1694053248.000,33.666
4275.547,30.273,-29.297,252.441,26.855,53.711,1694053248.000,33.670
4275.563,48.828,-32.715,460.938,50.781,536.621,1694053248.000,33.686
4275.567,12.207,-34.668,-130.371,-25.879,62.988,1694053248.000,33.690
4275.571,-17.578,-32.715,-431.641,-64.941,-535.645,1694053248.000,33.694
4275.575,-14.648,-41.992,-236.328,-37.109,-487.793,1694053248.000,33.698
4275.579,11.719,-48.828,166.992,8.301,-59.570,1694053248.000,33.702
4275.583,24.414,-45.898,246.094,61.523,772.461,1694053248.000,33.706
4275.587,-14.648,-42.480,-354.980,9.277,475.098,1694053248.000,33.710
4275.591,-39.551,-34.668,-426.758,-48.340,-483.887,1694053248.000,33.713
4275.595,-33.691,-37.598,-268.066,-38.574,-573.242,1694053248.000,33.717
4275.599,-8.789,-41.992,-143.066,0.000,-80.566,1694053248.000,33.721
4275.603,24.902,-41.016,323.730,52.734,553.711,1694053248.000,33.725
4275.606,-4.883,-48.340,62.012,4.395,204.102,1694053248.000,33.729
4275.608,-38.086,-48.828,-474.609,-52.246,-499.512,1694053248.000,33.731
4275.612,-19.531,-37.598,-387.695,-33.203,-470.215,1694053248.000,33.735
4275.616,2.441,-34.180,101.562,0.000,-143.555,1694053248.000,33.739
4275.620,27.832,-40.039,505.371,39.062,385.254,1694053248.000,33.743
4275.624,4.395,-40.039,-5.859,8.789,311.035,1694053248.000,33.747
4275.628,-35.156,-36.133,-561.035,-48.340,-289.062,1694053248.000,33.751
4275.632,-27.832,-33.691,-389.160,-47.852,-488.281,1694053248.000,33.755
4275.635,-9.766,-34.180,43.457,-16.602,-323.730,1694053248.000,33.758
4275.639,13.672,-38.574,313.965,40.039,427.246,1694053248.000,33.762
4275.643,-10.742,-41.992,-106.445,19.043,597.656,1694053248.000,33.766
4275.647,-52.246,-38.086,-366.211,-59.082,-307.129,1694053248.000,33.770
4275.651,-47.363,-36.133,-298.340,-64.941,-632.812,1694053248.000,33.774
4275.654,-31.738,-37.598,-184.082,-36.621,-381.836,1694053248.000,33.776
4275.658,3.906,-34.668,263.184,17.090,285.156,1694053248.000,33.780
4275.662,-2.441,-33.691,240.234,12.695,457.031,1694053248.000,33.784
4275.666,-49.316,-36.133,-279.297,-61.523,-334.473,1694053248.000,33.788
4275.670,-51.270,-36.621,-593.750,-65.430,-388.184,1694053248.000,33.792
4275.673,-37.598,-35.156,-407.227,-40.039,13.672,1694053248.000,33.796
4275.677,-7.812,-33.691,277.344,12.695,395.996,1694053248.000,33.800
4275.681,-5.371,-37.598,281.738,25.879,485.352,1694053248.000,33.803
4275.685,-41.504,-41.016,-481.934,-43.457,-36.621,1694053248.000,33.807
4275.689,-45.410,-37.598,-574.219,-62.500,-354.980,1694053248.000,33.811
4275.693,-31.250,-38.086,-24.414,-51.270,-443.848,1694053248.000,33.815
4275.697,1.465,-38.086,328.125,-1.465,117.188,1694053248.000,33.819
4275.700,12.207,-44.434,336.426,18.555,536.621,1694053248.000,33.822
4275.704,-33.203,-44.922,-125.000,-54.688,-115.234,1694053248.000,33.826
4275.707,-47.363,-40.039,-327.148,-78.613,-579.590,1694053248.000,33.830
4275.711,-33.691,-41.016,-273.926,-54.199,-428.223,1694053248.000,33.834
4275.715,0.977,-33.691,82.520,1.953,128.418,1694053248.000,33.838
4275.719,18.066,-33.203,345.215,31.250,583.984,1694053248.000,33.842
4275.723,-30.762,-38.086,-184.570,-38.574,2.441,1694053248.000,33.846
4275.727,-46.875,-37.598,-551.758,-80.566,-449.219,1694053248.000,33.849
4275.731,-27.832,-33.691,-601.074,-59.082,-121.094,1694053248.000,33.853
4275.735,-5.859,-31.738,15.137,-17.090,204.590,1694053248.000,33.857
4275.739,13.184,-34.180,496.094,16.113,496.582,1694053248.000,33.861
4275.743,-24.414,-36.133,-86.914,-33.691,100.586,1694053248.000,33.865
4275.743,-45.410,-34.668,-407.715,-69.336,-480.469,1694053248.000,33.865
4275.747,-23.926,-31.738,-205.078,-48.340,-479.004,1694053248.000,33.869
4275.751,-1.953,-31.250,168.945,-14.648,-85.938,1694053248.000,33.873
4275.755,17.090,-34.180,480.957,24.902,541.992,1694053248.000,33.877
4275.758,-17.578,-37.598,-57.617,-20.996,213.379,1694053248.000,33.881
4275.762,-40.039,-35.156,-525.391,-72.266,-436.035,1694053248.000,33.885
4275.766,-29.785,-37.109,-323.730,-57.129,-442.383,1694053248.000,33.889
4275.770,-10.742,-42.969,-204.102,-16.113,100.586,1694053248.000,33.892
4275.774,10.742,-47.852,40.527,37.109,950.195,1694053248.000,33.896
4275.778,-24.414,-45.410,39.062,-11.230,458.008,1694053248.000,33.900
4275.782,-58.594,-38.574,-347.168,-80.566,-500.000,1694053248.000,33.904
4275.786,-47.852,-38.086,-344.238,-77.637,-511.230,1694053248.000,33.908
4275.790,-11.719,-36.621,133.301,-33.691,-189.941,1694053248.000,33.912
4275.794,43.457,-39.062,510.254,52.246,385.742,1694053248.000,33.916
4275.798,7.324,-51.270,95.215,21.484,317.383,1694053248.000,33.920
4275.802,-63.477,-50.781,-434.570,-76.660,-391.602,1694053248.000,33.924
4275.805,-76.660,-47.852,-342.773,-85.938,-587.402,1694053248.000,33.928
4275.809,-79.590,-55.176,-76.172,-73.730,-259.766,1694053248.000,33.932
4275.813,-73.242,-55.664,266.602,-45.898,511.230,1694053248.000,33.936
4275.817,-99.121,-51.270,-42.480,-73.730,673.828,1694053248.000,33.939
4275.821,-166.016,-50.781,-382.812,-177.246,-252.441,1694053248.000,33.943
4275.825,-195.801,-57.129,-317.383,-200.684,-661.621,1694053248.000,33.947
4275.829,-175.781,-62.012,-310.547,-165.527,-247.559,1694053248.000,33.951
4275.833,-159.180,-55.664,187.988,-124.023,391.113,1694053248.000,33.955
4275.833,-169.922,-58.594,333.008,-131.348,406.738,1694053248.000,33.955
4275.837,-210.938,-60.059,-291.016,-203.613,-299.316,1694053248.000,33.959
4275.841,-218.262,-48.340,-455.566,-219.727,-573.730,1694053248.000,33.963
4275.845,-185.059,-43.945,-77.637,-185.547,-409.668,1694053248.000,33.967
4275.849,-147.949,-45.410,355.957,-125.488,210.938,1694053248.000,33.971
4275.852,-142.578,-49.805,255.859,-110.840,535.645,1694053248.000,33.975
4275.856,-164.062,-54.199,-505.859,-165.527,46.387,1694053248.000,33.979
4275.860,-154.297,-51.758,-705.566,-170.410,-146.973,1694053248.000,33.982
4275.864,-127.441,-49.805,-72.266,-144.531,-292.480,1694053248.000,33.986
4275.868,-92.285,-55.176,332.520,-83.984,68.359,1694053248.000,33.990
4275.872,-75.684,-52.246,298.340,-52.246,530.273,1694053248.000,33.994
4275.876,-111.816,-44.434,-189.453,-116.211,-127.930,1694053248.000,33.998
4275.881,-119.629,-47.363,-421.875,-139.160,-633.789,1694053248.000,34.003
4275.885,-98.633,-52.246,-331.055,-106.934,-398.438,1694053248.000,34.007
4275.889,-64.941,-51.758,63.965,-44.922,181.152,1694053248.000,34.011
4275.893,-45.410,-46.387,454.590,-13.672,611.816,1694053248.000,34.015
4275.897,-83.008,-47.852,-62.988,-79.590,-18.066,1694053248.000,34.019
4275.900,-101.074,-50.781,-639.160,-109.863,-473.145,1694053248.000,34.023
4275.904,-86.426,-47.852,-491.211,-88.867,-225.098,1694053248.000,34.027
4275.908,-56.152,-43.945,166.504,-43.457,34.668,1694053248.000,34.030
4275.912,-33.203,-47.852,523.438,-1.465,463.867,1694053248.000,34.034
4275.916,-70.312,-50.781,-184.570,-60.059,156.738,1694053248.000,34.038
4275.920,-94.727,-46.875,-634.277,-95.215,-448.242,1694053248.000,34.042
4275.924,-83.008,-40.527,-212.891,-83.008,-534.180,1694053248.000,34.046
4275.938,-56.641,-44.922,168.945,-44.922,-128.906,1694053248.000,34.060
4275.942,-24.414,-49.805,479.004,11.719,529.297,1694053248.000,34.064
4275.946,-56.152,-45.898,15.625,-47.363,221.680,1694053248.000,34.068
4275.949,-86.426,-42.969,-469.238,-104.004,-488.281,1694053248.000,34.072
4275.953,-75.195,-42.480,-330.566,-84.473,-500.977,1694053248.000,34.076
4275.957,-47.363,-43.457,-279.297,-47.363,64.453,1694053248.000,34.080
4275.961,-14.160,-38.086,131.348,5.859,884.766,1694053248.000,34.084
4275.965,-45.898,-39.062,92.773,-28.809,458.496,1694053248.000,34.087
4275.969,-82.520,-50.781,-439.941,-91.797,-482.422,1694053248.000,34.091
4275.973,-75.684,-50.781,-437.500,-85.449,-475.586,1694053248.000,34.095
4275.977,-50.293,-44.922,13.672,-54.688,-208.496,1694053248.000,34.099
4275.981,-10.742,-43.945,505.371,1.465,315.918,1694053248.000,34.103
4275.984,-28.809,-46.387,138.184,-13.184,353.027,1694053248.000,34.106
4275.988,-71.289,-45.410,-402.832,-85.449,-362.793,1694053248.000,34.110
4275.992,-66.406,-40.527,-326.660,-84.473,-608.398,1694053248.000,34.114
4275.996,-47.363,-40.039,-3.418,-55.664,-423.340,1694053248.000,34.118
4276.000,-12.695,-39.551,378.418,-0.488,314.941,1694053248.000,34.122
4276.004,-25.391,-42.969,115.723,0.488,566.406,1694053248.000,34.126
4276.007,-69.824,-39.551,-414.551,-73.242,-230.957,1694053248.000,34.130
4276.011,-68.359,-34.180,-397.949,-85.938,-512.207,1694053248.000,34.133
4276.015,-51.758,-38.574,-310.547,-56.152,-240.234,1694053248.000,34.137
4276.019,-20.508,-36.133,-69.336,6.348,563.965,1694053248.000,34.141
4276.023,-29.297,-33.691,202.637,4.883,657.715,1694053248.000,34.145
4276.027,-69.336,-34.668,-219.727,-75.684,-286.621,1694053248.000,34.149
4276.028,-68.359,-32.715,-444.336,-87.891,-601.562,1694053248.000,34.150
4276.032,-60.547,-33.691,-87.402,-73.730,-431.641,1694053248.000,34.154
4276.036,-35.156,-38.574,380.371,-20.996,123.535,1694053248.000,34.158
4276.040,-21.973,-41.992,311.523,1.953,458.984,1694053248.000,34.162
4276.044,-46.387,-41.016,-333.496,-58.105,-47.363,1694053248.000,34.166
4276.047,-66.895,-41.504,-490.234,-82.520,-389.648,1694053248.000,34.170
4276.051,-74.219,-41.992,-292.969,-82.520,-327.637,1694053248.000,34.174
4276.055,-40.039,-41.992,220.703,-20.508,131.836,1694053248.000,34.177
4276.059,-7.812,-51.270,157.715,32.715,722.168,1694053248.000,34.181
4276.063,-50.293,-56.152,-559.082,-41.504,389.160,1694053248.000,34.185
4276.067,-79.102,-52.734,-390.625,-91.309,-409.180,1694053248.000,34.189
4276.071,-57.129,-53.711,-221.191,-69.336,-528.809,1694053248.000,34.193
4276.075,-20.508,-52.246,96.680,-13.184,-7.812,1694053248.000,34.197
4276.078,1.465,-48.340,455.078,30.273,509.766,1694053248.000,34.201
4276.082,-39.551,-49.316,-30.762,-36.621,-7.812,1694053248.000,34.205
4276.086,-62.500,-50.781,-498.047,-76.172,-561.035,1694053248.000,34.209
4276.090,-40.039,-41.016,-365.723,-51.270,-501.953,1694053248.000,34.213
4276.094,-13.184,-41.992,72.754,-11.230,-49.805,1694053248.000,34.217
4276.098,9.277,-45.410,415.039,31.250,625.000,1694053248.000,34.221
4276.102,-18.066,-46.875,-193.848,-15.625,274.414,1694053248.000,34.224
4276.106,-48.828,-43.457,-705.078,-60.547,-322.266,1694053248.000,34.228
4276.110,-40.527,-37.109,-252.441,-54.199,-487.793,1694053248.000,34.232
4276.114,-10.742,-41.504,174.805,-13.184,-240.234,1694053248.000,34.236
4276.117,17.578,-41.016,412.598,39.062,493.164,1694053248.000,34.240
4276.118,-16.113,-46.387,-27.832,-7.812,298.828,1694053248.000,34.241
4276.122,-51.758,-45.898,-383.301,-65.918,-490.723,1694053248.000,34.245
4276.126,-41.016,-41.016,-281.738,-54.688,-599.609,1694053248.000,34.249
4276.130,-19.043,-39.062,-171.387,-18.555,-127.930,1694053248.000,34.253
4276.134,12.695,-35.645,295.898,40.039,553.711,1694053248.000,34.257
4276.138,-8.301,-43.457,83.984,7.324,353.027,1694053248.000,34.261
4276.142,-52.246,-46.875,-462.402,-68.359,-415.527,1694053248.000,34.265
4276.146,-48.828,-49.316,-560.547,-56.152,-415.527,1694053248.000,34.268
4276.149,-24.414,-42.969,-401.367,-28.809,17.090,1694053248.000,34.272
4276.153,9.766,-37.598,360.840,25.879,429.688,1694053248.000,34.276
4276.157,-8.301,-45.898,215.820,21.973,348.145,1694053248.000,34.280
4276.161,-45.898,-44.922,-390.625,-58.594,-363.281,1694053248.000,34.284
4276.165,-47.852,-45.410,-328.613,-71.289,-605.957,1694053248.000,34.287
4276.168,-32.227,-47.363,-0.488,-38.086,-391.602,1694053248.000,34.291
4276.172,0.488,-45.410,365.234,18.555,336.914,1694053248.000,34.295
4276.176,-11.719,-44.922,225.098,5.859,552.734,1694053248.000,34.299
4276.180,-50.293,-41.992,-300.781,-70.312,-293.945,1694053248.000,34.303
4276.184,-44.434,-40.527,-420.410,-72.754,-608.398,1694053248.000,34.307
4276.188,-25.391,-41.992,-371.582,-37.109,-342.285,1694053248.000,34.311
4276.192,15.625,-40.039,-62.012,20.020,482.910,1694053248.000,34.314
4276.196,28.320,-40.039,281.250,23.438,703.613,1694053248.000,34.318
4276.200,-15.137,-43.457,-193.848,-51.758,-203.613,1694053248.000,34.322
4276.204,-31.738,-39.551,-423.828,-61.523,-542.969,1694053248.000,34.326
4276.207,-26.855,-41.504,-103.027,-31.738,-372.559,1694053248.000,34.330
4276.208,-3.906,-48.340,362.793,19.531,141.602,1694053248.000,34.330
4276.212,-4.395,-51.270,362.305,35.156,537.109,1694053248.000,34.334
4276.216,-52.246,-53.223,-256.348,-33.203,-8.789,1694053248.000,34.338
4276.220,-66.895,-54.199,-417.480,-57.617,-479.980,1694053248.000,34.342
4276.223,-48.340,-54.199,-307.617,-39.551,-375.977,1694053248.000,34.346
4276.227,-20.508,-51.758,156.250,7.324,163.574,1694053248.000,34.350
4276.231,-2.441,-53.223,201.660,41.504,853.516,1694053248.000,34.354
4276.235,-33.203,-49.805,-540.039,-19.043,530.273,1694053248.000,34.357
4276.239,-48.828,-47.363,-462.402,-66.895,-370.605,1694053248.000,34.361
4276.243,-36.621,-49.316,-225.586,-47.852,-544.922,1694053248.000,34.365
4276.247,-9.277,-42.969,119.629,3.418,44.434,1694053248.000,34.369
4276.251,9.277,-41.016,478.516,31.738,562.988,1694053248.000,34.373
4276.270,-37.109,-46.875,-6.836,-44.922,22.949,1694053248.000,34.392
4276.273,-54.199,-40.527,-491.211,-92.285,-533.691,1694053248.000,34.396
4276.277,-41.504,-37.598,-350.098,-63.477,-484.863,1694053248.000,34.400
4276.281,-11.230,-42.480,174.805,-14.648,-131.836,1694053248.000,34.404
4276.285,22.461,-49.805,517.578,30.273,428.711,1694053248.000,34.408
4276.289,-16.602,-58.105,-163.086,-23.926,264.160,1694053248.000,34.412
4276.293,-50.293,-52.246,-660.645,-81.543,-255.859,1694053248.000,34.416
4276.297,-37.598,-44.434,-297.363,-62.500,-500.488,1694053248.000,34.419
4276.301,-10.254,-41.992,69.336,-17.578,-211.426,1694053248.000,34.423
4276.305,20.996,-39.551,293.457,33.203,586.914,1694053248.000,34.427
4276.309,-3.906,-41.992,-223.145,-2.441,460.938,1694053248.000,34.431
4276.313,-42.969,-43.457,-448.242,-70.801,-433.105,1694053248.000,34.435
4276.313,-36.621,-44.434,-297.363,-63.965,-612.305,1694053248.000,34.435
4276.317,-14.648,-41.016,-98.145,-12.207,-250.977,1694053248.000,34.439
4276.321,19.043,-36.621,395.996,50.293,415.039,1694053248.000,34.443
4276.325,-1.953,-41.504,205.078,14.160,311.035,1694053248.000,34.447
4276.329,-43.945,-43.457,-412.598,-54.199,-352.539,1694053248.000,34.451
4276.332,-34.180,-37.109,-471.191,-52.734,-408.691,1694053248.000,34.455
4276.336,-8.789,-34.180,-158.691,-29.297,-209.473,1694053248.000,34.459
4276.340,18.555,-35.156,367.676,27.832,403.320,1694053248.000,34.462
4276.344,5.371,-40.527,244.629,16.602,379.395,1694053248.000,34.466
4276.348,-33.203,-41.016,-563.477,-51.270,-227.539,1694053248.000,34.470
4276.352,-47.852,-39.551,-669.922,-61.523,-259.277,1694053248.000,34.474
4276.356,-36.133,-42.969,-130.371,-41.016,-222.168,1694053248.000,34.478
4276.358,4.395,-40.039,357.422,9.766,330.566,1694053248.000,34.481
4276.362,-2.441,-42.480,236.328,6.836,597.168,1694053248.000,34.485
4276.366,-57.617,-44.922,-259.277,-70.312,-202.148,1694053248.000,34.489
4276.370,-63.477,-42.480,-337.891,-81.543,-606.445,1694053248.000,34.493
4276.374,-48.828,-40.039,-225.098,-50.781,-400.879,1694053248.000,34.497
4276.378,-19.531,-41.504,185.059,2.930,256.836,1694053248.000,34.501
4276.382,-15.625,-43.457,275.391,15.137,610.352,1694053248.000,34.505
4276.386,-54.688,-42.969,-220.703,-64.941,-165.527,1694053248.000,34.508
4276.390,-58.105,-42.969,-523.926,-84.961,-546.387,1694053248.000,34.512
4276.394,-41.016,-41.016,-464.355,-52.734,-209.961,1694053248.000,34.516
4276.397,-3.906,-39.062,262.207,2.441,226.074,1694053248.000,34.520
4276.401,14.160,-40.527,428.711,36.133,531.250,1694053248.000,34.524
4276.404,-30.762,-40.039,-200.195,-34.180,-95.215,1694053248.000,34.526
4276.408,-53.711,-37.598,-471.191,-67.383,-547.363,1694053248.000,34.530
4276.412,-37.598,-35.156,-236.328,-45.410,-390.137,1694053248.000,34.534
4276.416,-5.859,-33.691,312.012,-1.465,12.207,1694053248.000,34.538
4276.419,14.648,-34.668,231.934,32.227,791.992,1694053248.000,34.542
4276.423,-23.926,-36.621,-433.105,-36.621,376.465,1694053248.000,34.546
4276.427,-54.199,-38.574,-490.234,-79.590,-480.469,1694053248.000,34.550
4276.431,-49.316,-42.480,-303.711,-65.918,-484.375,1694053248.000,34.553
4276.435,-24.414,-41.016,-125.977,-22.949,91.309,1694053248.000,34.557
4276.439,-0.488,-38.086,271.973,28.809,808.105,1694053248.000,34.561
4276.443,-36.621,-41.992,43.457,-21.973,131.836,1694053248.000,34.565
4276.447,-59.082,-40.527,-496.094,-68.359,-593.262,1694053248.000,34.569
4276.450,-51.758,-35.645,-331.055,-52.246,-500.488,1694053248.000,34.572
4276.454,-30.762,-38.574,176.758,-16.602,-105.957,1694053248.000,34.576
4276.458,-0.977,-44.434,536.621,18.555,479.004,1694053248.000,34.580
4276.461,-33.691,-44.922,-35.156,-27.832,181.641,1694053248.000,34.584
4276.465,-63.965,-40.039,-584.473,-82.520,-435.059,1694053248.000,34.588
4276.469,-53.223,-34.180,-399.902,-69.824,-481.445,1694053248.000,34.592
4276.473,-31.738,-34.668,13.672,-31.738,-109.375,1694053248.000,34.596
4276.477,-0.977,-38.086,372.070,24.414,631.836,1694053248.000,34.599
4276.481,-24.414,-39.551,-235.352,-5.371,631.348,1694053248.000,34.603
4276.485,-66.895,-36.621,-551.270,-80.078,-220.215,1694053248.000,34.607
4276.489,-55.664,-34.668,-256.836,-79.590,-601.562,1694053248.000,34.611
4276.493,-31.250,-38.086,-30.273,-46.387,-266.113,1694053248.000,34.615
4276.508,-4.883,-41.504,418.945,12.207,412.109,1694053248.000,34.630
4276.512,-19.531,-42.480,235.352,1.953,351.562,1694053248.000,34.634
4276.516,-54.688,-44.434,-322.754,-62.988,-406.738,1694053248.000,34.638
